unid,survey_date_month,survey_num,gender,working,cft_score,num_score,com_score,grit_score,opt_score
34899,2018-05-01,1,Female,False,,,,2,
93654,2017-01-01,1,Female,False,4.0,1.0,5.0,9,11.0
93654,2017-06-01,2,Female,False,4.0,1.0,5.0,9,11.0
54179,2017-10-01,1,Male,False,,,,6,
87515,2017-07-01,1,Female,False,,,,9,9.0
87515,2017-11-01,2,Female,True,,,,9,9.0
92553,2017-01-01,1,Male,True,4.0,,2.0,0,11.0
20131,2017-02-01,1,Male,False,7.0,4.0,6.0,7,6.0
20131,2017-06-01,2,Male,False,7.0,4.0,6.0,7,6.0
20131,2017-10-01,3,Male,False,7.0,4.0,6.0,7,6.0
20131,2018-07-01,4,Male,False,7.0,4.0,6.0,7,6.0
64748,2017-06-01,1,Male,True,,,,9,
64748,2017-10-01,2,Male,True,,,,9,
64748,2018-07-01,3,Male,False,,,,9,
70593,2018-05-01,1,Male,False,,,,5,
29904,2016-02-01,1,Female,False,4.0,,6.0,8,
41249,2016-03-01,1,Male,False,6.0,4.0,5.0,8,
41249,2016-07-01,2,Male,True,6.0,4.0,5.0,8,
41249,2016-11-01,3,Male,False,6.0,4.0,5.0,8,
10595,2016-07-01,1,Female,False,3.0,,6.0,7,10.0
92520,2018-05-01,1,Male,False,,,,6,
65318,2018-05-01,1,Female,False,,,,7,
10839,2017-01-01,1,Male,True,6.0,,,4,4.0
6819,2016-12-01,1,Female,False,5.0,,6.0,5,8.0
6819,2017-03-01,2,Female,False,5.0,,6.0,5,8.0
17361,2018-08-01,1,Female,False,,,,5,
3712,2018-05-01,1,Female,False,,,,2,
79491,2016-02-01,1,Male,True,7.0,,5.0,7,11.0
79491,2016-06-01,2,Male,False,7.0,,5.0,7,11.0
79491,2016-10-01,3,Male,False,7.0,,5.0,7,11.0
79491,2018-06-01,4,Male,False,7.0,,5.0,7,11.0
93802,2017-01-01,1,Male,False,4.0,,,0,5.0
58664,2018-04-01,1,Female,True,5.0,,,0,4.0
101645,2017-06-01,1,Female,False,7.0,,,4,7.0
101645,2018-02-01,2,Female,False,7.0,,,4,7.0
94486,2017-10-01,1,Female,False,,,,8,
94486,2018-02-01,2,Female,False,,,,8,
58093,2016-10-01,1,Female,False,5.0,1.0,5.0,5,8.0
67300,2016-05-01,1,Female,False,9.0,4.0,7.0,3,3.0
39294,2016-02-01,1,Male,False,4.0,,4.0,8,
47641,2017-05-01,1,Female,False,6.0,,,8,3.0
47641,2017-10-01,2,Female,False,6.0,,,8,3.0
47641,2018-01-01,3,Female,False,6.0,,,8,3.0
47641,2018-07-01,4,Female,False,6.0,,,8,3.0
14447,2018-05-01,1,Male,True,,,,7,
14447,2018-05-01,2,Male,True,,,,7,
64640,2017-01-01,1,Male,True,4.0,5.0,6.0,3,8.0
1688,2017-05-01,1,Female,False,7.0,,,6,5.0
44929,2018-04-01,1,Female,False,,,,8,5.0
44929,2018-05-01,2,Female,False,,,,8,5.0
70777,2018-08-01,1,Female,False,,,,9,
5619,2018-02-01,1,Female,False,,,,5,7.0
5619,2018-05-01,2,Female,True,,,,5,7.0
28744,2017-11-01,1,Male,True,4.0,,,4,
73270,2017-01-01,1,Female,False,6.0,,,6,
49923,2018-04-01,1,Female,False,,,,6,7.0
5765,2017-03-01,1,Male,False,4.0,,,8,6.0
5765,2017-06-01,2,Male,False,4.0,,,8,6.0
5765,2017-10-01,3,Male,False,4.0,,,8,6.0
5765,2018-08-01,4,Male,False,4.0,,,8,6.0
92944,2018-03-01,1,Female,False,,,,5,
78029,2016-04-01,1,Male,False,5.0,,5.0,8,
78029,2016-07-01,2,Male,False,5.0,,5.0,8,
78029,2017-03-01,3,Male,False,5.0,,5.0,8,
78029,2017-07-01,4,Male,False,5.0,,5.0,8,
78029,2018-07-01,5,Male,False,5.0,,5.0,8,
21889,2018-06-01,1,Female,True,5.0,5.0,8.0,0,
91657,2016-10-01,1,Female,False,6.0,1.0,3.0,8,5.0
52153,2017-05-01,1,Male,False,7.0,3.0,5.0,0,3.0
34839,2017-12-01,1,Female,False,,,,9,6.0
34839,2018-05-01,2,Female,False,,,,9,6.0
69984,2016-09-01,1,Female,False,3.0,,6.0,6,5.0
69984,2017-12-01,2,Female,True,3.0,,6.0,6,5.0
64320,2018-07-01,1,Female,False,5.0,,,2,
57123,2017-02-01,1,Male,False,6.0,,7.0,3,2.0
25478,2016-05-01,1,Female,False,4.0,,7.0,6,9.0
25478,2016-09-01,2,Female,False,4.0,,7.0,6,9.0
25478,2018-07-01,3,Female,False,4.0,,7.0,6,9.0
25478,2018-07-01,4,Female,False,4.0,,7.0,6,9.0
94289,2016-08-01,1,Female,False,6.0,4.0,5.0,8,4.0
27122,2016-06-01,1,Male,False,7.0,,,2,10.0
70754,2017-06-01,1,Female,True,5.0,,5.0,8,11.0
66926,2016-09-01,1,Female,True,3.0,,4.0,3,4.0
66926,2017-01-01,2,Female,True,3.0,,4.0,3,4.0
48296,2016-10-01,1,Male,False,8.0,4.0,5.0,5,11.0
48296,2017-02-01,2,Male,True,8.0,4.0,5.0,5,11.0
7686,2016-07-01,1,Female,False,4.0,,6.0,6,9.0
91752,2018-06-01,1,Female,False,7.0,,,1,
4074,2018-03-01,1,Female,True,,,,0,
45264,2016-07-01,1,Female,False,9.0,4.0,6.0,7,8.0
45264,2016-12-01,2,Female,False,9.0,4.0,6.0,7,8.0
45264,2017-03-01,3,Female,False,9.0,4.0,6.0,7,8.0
45264,2017-07-01,4,Female,True,9.0,4.0,6.0,7,8.0
45264,2018-06-01,5,Female,True,9.0,4.0,6.0,7,8.0
48162,2016-03-01,1,Female,False,6.0,4.0,6.0,7,6.0
20263,2016-06-01,1,Female,False,6.0,4.0,5.0,9,3.0
20263,2016-10-01,2,Female,False,6.0,4.0,5.0,9,3.0
20263,2017-01-01,3,Female,False,6.0,4.0,5.0,9,3.0
80486,2017-09-01,1,Female,False,9.0,3.0,6.0,9,4.0
56825,2018-05-01,1,Male,False,,,,6,
15055,2018-02-01,1,Male,True,5.0,,,8,
97882,2016-10-01,1,Male,False,7.0,,,3,4.0
84657,2018-05-01,1,Male,False,,,,8,
31921,2017-11-01,1,Male,False,,,,9,6.0
31921,2018-03-01,2,Male,False,,,,9,6.0
31921,2018-06-01,3,Male,False,,,,9,6.0
31921,2018-06-01,4,Male,False,,,,9,6.0
24092,2017-06-01,1,Female,False,4.0,,,4,5.0
23891,2018-10-01,1,Male,True,,,,3,
28956,2016-06-01,1,Male,False,7.0,3.0,5.0,2,2.0
28956,2016-11-01,2,Male,False,7.0,3.0,5.0,2,2.0
11569,2016-02-01,1,Female,False,6.0,4.0,6.0,7,7.0
69461,2017-07-01,1,Female,False,,,,1,6.0
50573,2017-11-01,1,Male,False,,,,4,9.0
50573,2018-03-01,2,Male,False,,,,4,9.0
50573,2018-06-01,3,Male,False,,,,4,9.0
64743,2016-08-01,1,Male,False,7.0,,,6,4.0
66355,2016-11-01,1,Female,False,1.0,,6.0,0,6.0
55166,2017-01-01,1,Male,True,7.0,3.0,8.0,8,
55166,2018-01-01,2,Male,False,7.0,3.0,8.0,8,
52477,2016-08-01,1,Female,False,8.0,,,2,9.0
45081,2016-05-01,1,Female,False,4.0,,5.0,2,1.0
9879,2018-10-01,1,Female,False,10.0,6.0,7.0,5,
17943,2016-07-01,1,Female,True,3.0,,,9,11.0
50957,2016-04-01,1,Female,True,,,,7,7.0
75276,2017-06-01,1,Male,False,,,,5,9.0
86882,2017-02-01,1,Female,False,6.0,,,0,14.0
46660,2017-05-01,1,Male,True,9.0,7.0,8.0,8,6.0
46660,2017-09-01,2,Male,True,9.0,7.0,8.0,8,6.0
46660,2018-06-01,3,Male,True,9.0,7.0,8.0,8,6.0
28467,2016-10-01,1,Female,True,5.0,,,8,
28467,2017-02-01,2,Female,True,5.0,,,8,
72075,2017-09-01,1,Male,True,,,,7,
87692,2018-09-01,1,Female,False,,,,7,
89273,2018-03-01,1,Male,False,,,,2,8.0
100,2017-12-01,1,Male,False,,,,8,
14424,2017-03-01,1,Male,False,5.0,,,6,5.0
47504,2016-10-01,1,Female,False,6.0,4.0,5.0,5,6.0
64100,2016-08-01,1,Male,True,6.0,,,9,9.0
64100,2016-12-01,2,Male,True,6.0,,,9,9.0
35654,2017-12-01,1,Female,False,,,,6,11.0
35654,2018-04-01,2,Female,False,,,,6,11.0
35654,2018-08-01,3,Female,False,,,,6,11.0
101655,2017-11-01,1,Male,True,,,,4,6.0
101655,2018-06-01,2,Male,False,,,,4,6.0
53909,2016-10-01,1,Male,False,7.0,,,6,
53909,2018-07-01,2,Male,False,7.0,,,6,
72690,2017-02-01,1,Female,True,7.0,,,9,
41612,2016-02-01,1,Female,False,7.0,3.0,8.0,6,
41612,2016-06-01,2,Female,False,7.0,3.0,8.0,6,
41612,2016-10-01,3,Female,False,7.0,3.0,8.0,6,
17385,2016-03-01,1,Female,False,7.0,,,9,10.0
26212,2017-01-01,1,Female,False,7.0,3.0,4.0,7,5.0
26854,2018-09-01,1,Female,True,,,,0,
99533,2017-12-01,1,Female,False,,,,5,6.0
73988,2017-06-01,1,Male,False,,,,6,
13485,2018-08-01,1,Female,True,6.0,2.0,7.0,1,
13485,2018-09-01,2,Female,True,6.0,2.0,7.0,1,
18734,2016-04-01,1,Female,False,6.0,,6.0,2,3.0
18734,2016-08-01,2,Female,False,6.0,,6.0,2,3.0
20390,2016-02-01,1,Female,False,8.0,4.0,6.0,9,
49409,2016-03-01,1,Female,False,3.0,,3.0,8,11.0
49409,2016-07-01,2,Female,False,3.0,,3.0,8,11.0
49409,2016-11-01,3,Female,True,3.0,,3.0,8,11.0
96871,2017-05-01,1,Female,False,3.0,,,5,
15850,2018-07-01,1,Male,True,5.0,6.0,7.0,1,
40201,2017-09-01,1,Female,False,5.0,,,7,10.0
40201,2018-01-01,2,Female,True,5.0,,,7,10.0
9585,2016-07-01,1,Female,True,6.0,6.0,5.0,7,9.0
9585,2016-12-01,2,Female,True,6.0,6.0,5.0,7,9.0
9585,2017-03-01,3,Female,True,6.0,6.0,5.0,7,9.0
9585,2017-07-01,4,Female,True,6.0,6.0,5.0,7,9.0
9585,2017-12-01,5,Female,True,6.0,6.0,5.0,7,9.0
9585,2018-07-01,6,Female,True,6.0,6.0,5.0,7,9.0
32606,2018-01-01,1,Male,False,8.0,,,6,7.0
56027,2018-03-01,1,Male,True,,,,1,
16960,2016-03-01,1,Female,False,6.0,4.0,6.0,6,6.0
79515,2017-06-01,1,Male,False,8.0,,,9,
64881,2017-01-01,1,Male,False,5.0,2.0,3.0,5,10.0
21381,2017-03-01,1,Female,False,4.0,,,3,9.0
33885,2016-12-01,1,Female,False,6.0,,4.0,7,8.0
33885,2017-06-01,2,Female,False,6.0,,4.0,7,8.0
33885,2017-06-01,3,Female,False,6.0,,4.0,7,8.0
33885,2017-12-01,4,Female,False,6.0,,4.0,7,8.0
1824,2018-01-01,1,Male,False,,,,5,
1824,2018-05-01,2,Male,False,,,,5,
99325,2017-12-01,1,Female,False,,,,6,5.0
51677,2016-08-01,1,Female,False,5.0,,5.0,5,5.0
51677,2017-08-01,2,Female,False,5.0,,5.0,5,5.0
51677,2018-04-01,3,Female,False,5.0,,5.0,5,5.0
89658,2017-10-01,1,Female,False,,,,6,4.0
89658,2018-01-01,2,Female,True,,,,6,4.0
50288,2017-01-01,1,Male,False,6.0,,,2,12.0
42963,2018-09-01,1,Male,False,7.0,4.0,7.0,8,
92780,2018-05-01,1,Male,False,,,,6,
24257,2018-05-01,1,Male,False,,,,8,
59593,2017-06-01,1,Female,False,5.0,,,1,9.0
39880,2016-11-01,1,Male,False,5.0,3.0,5.0,3,10.0
39880,2017-03-01,2,Male,False,5.0,3.0,5.0,3,10.0
39880,2017-11-01,3,Male,False,5.0,3.0,5.0,3,10.0
77867,2018-05-01,1,Female,False,,,,0,
30846,2018-05-01,1,Female,False,,,,5,
91581,2017-08-01,1,Female,True,,,,8,7.0
91581,2018-04-01,2,Female,False,,,,8,7.0
35859,2018-08-01,1,Female,False,,,,7,
101995,2018-02-01,1,Female,False,,,,7,7.0
27223,2016-05-01,1,Male,False,6.0,,,0,1.0
39135,2018-08-01,1,Male,False,,,,5,
25911,2016-08-01,1,Female,False,4.0,,3.0,9,5.0
25911,2016-12-01,2,Female,True,4.0,,3.0,9,5.0
25911,2017-05-01,3,Female,True,4.0,,3.0,9,5.0
27393,2016-12-01,1,Female,False,7.0,,,5,9.0
27393,2017-05-01,2,Female,False,7.0,,,5,9.0
27393,2017-12-01,3,Female,False,7.0,,,5,9.0
33763,2016-04-01,1,Female,False,4.0,,5.0,5,2.0
33763,2016-08-01,2,Female,False,4.0,,5.0,5,2.0
19488,2016-12-01,1,Female,False,7.0,,6.0,6,8.0
98388,2017-12-01,1,Male,False,,,,9,5.0
18962,2018-07-01,1,Female,False,4.0,,5.0,6,
2675,2017-10-01,1,Female,False,,,,2,
45715,2016-05-01,1,Female,False,6.0,2.0,4.0,6,
22610,2017-05-01,1,Female,False,6.0,3.0,7.0,7,5.0
22610,2017-09-01,2,Female,True,6.0,3.0,7.0,7,5.0
22610,2018-01-01,3,Female,False,6.0,3.0,7.0,7,5.0
71030,2017-03-01,1,Female,True,8.0,,,2,4.0
88184,2016-11-01,1,Male,False,9.0,,,8,5.0
81716,2016-07-01,1,Female,False,4.0,,6.0,9,7.0
52880,2017-11-01,1,Male,False,,,,7,5.0
52880,2018-06-01,2,Male,False,,,,7,5.0
52880,2018-06-01,3,Male,False,,,,7,5.0
13110,2017-09-01,1,Female,False,,,,3,7.0
98251,2016-11-01,1,Female,False,6.0,,5.0,9,11.0
98251,2017-03-01,2,Female,False,6.0,,5.0,9,11.0
98251,2017-07-01,3,Female,False,6.0,,5.0,9,11.0
98251,2017-10-01,4,Female,False,6.0,,5.0,9,11.0
98251,2018-02-01,5,Female,False,6.0,,5.0,9,11.0
35605,2017-12-01,1,Male,False,6.0,6.0,8.0,3,0.0
67639,2017-05-01,1,Female,False,5.0,4.0,5.0,0,
51061,2017-10-01,1,Female,False,9.0,,,1,4.0
67879,2016-08-01,1,Male,False,3.0,,6.0,0,4.0
74357,2017-07-01,1,Male,False,4.0,2.0,5.0,7,5.0
74357,2017-11-01,2,Male,False,4.0,2.0,5.0,7,5.0
38336,2017-09-01,1,Male,False,,,,3,7.0
84201,2017-10-01,1,Female,False,,,,9,
84201,2018-06-01,2,Female,False,,,,9,
1227,2017-07-01,1,Female,False,4.0,,,2,
14571,2016-05-01,1,Female,True,3.0,,6.0,5,10.0
14571,2016-08-01,2,Female,True,3.0,,6.0,5,10.0
76923,2016-02-01,1,Male,False,8.0,4.0,8.0,5,7.0
76923,2016-07-01,2,Male,False,8.0,4.0,8.0,5,7.0
76923,2016-10-01,3,Male,False,8.0,4.0,8.0,5,7.0
76923,2017-02-01,4,Male,False,8.0,4.0,8.0,5,7.0
61317,2016-06-01,1,Male,False,6.0,5.0,6.0,7,
61317,2016-09-01,2,Male,False,6.0,5.0,6.0,7,
61317,2017-01-01,3,Male,False,6.0,5.0,6.0,7,
61317,2017-05-01,4,Male,False,6.0,5.0,6.0,7,
61317,2017-09-01,5,Male,False,6.0,5.0,6.0,7,
61317,2018-01-01,6,Male,False,6.0,5.0,6.0,7,
89254,2017-11-01,1,Male,False,7.0,,,6,7.0
89254,2018-03-01,2,Male,False,7.0,,,6,7.0
20506,2016-06-01,1,Female,False,9.0,,6.0,8,12.0
20506,2016-10-01,2,Female,True,9.0,,6.0,8,12.0
20506,2017-02-01,3,Female,True,9.0,,6.0,8,12.0
97364,2018-03-01,1,Female,True,,,,4,-1.0
14098,2016-12-01,1,Female,False,5.0,,6.0,4,1.0
14098,2018-09-01,2,Female,False,5.0,,6.0,4,1.0
65347,2018-01-01,1,Male,False,,,,1,2.0
82687,2016-08-01,1,Female,False,2.0,,,8,
82687,2016-11-01,2,Female,False,2.0,,,8,
3849,2017-11-01,1,Female,False,,,,6,6.0
3849,2018-03-01,2,Female,False,,,,6,6.0
3849,2018-06-01,3,Female,False,,,,6,6.0
3849,2018-11-01,4,Female,False,,,,6,6.0
56760,2017-05-01,1,Male,True,7.0,3.0,7.0,7,
56760,2017-09-01,2,Male,True,7.0,3.0,7.0,7,
56760,2018-01-01,3,Male,False,7.0,3.0,7.0,7,
87933,2017-07-01,1,Female,False,,,,3,9.0
2183,2018-05-01,1,Female,True,,,,8,
42461,2017-06-01,1,Male,True,7.0,,,7,8.0
42461,2017-10-01,2,Male,False,7.0,,,7,8.0
42461,2018-02-01,3,Male,False,7.0,,,7,8.0
90433,2018-05-01,1,Male,False,,,,0,
80235,2016-02-01,1,Female,True,5.0,,5.0,6,7.0
80235,2018-07-01,2,Female,False,5.0,,5.0,6,7.0
84579,2017-02-01,1,Male,False,6.0,2.0,8.0,7,4.0
84579,2017-06-01,2,Male,False,6.0,2.0,8.0,7,4.0
84579,2018-02-01,3,Male,True,6.0,2.0,8.0,7,4.0
84579,2018-08-01,4,Male,True,6.0,2.0,8.0,7,4.0
78738,2018-04-01,1,Male,False,,,,5,1.0
74880,2017-04-01,1,Female,False,10.0,5.0,5.0,3,9.0
74880,2018-06-01,2,Female,False,10.0,5.0,5.0,3,9.0
77900,2017-03-01,1,Female,False,7.0,,,5,4.0
77900,2018-03-01,2,Female,False,7.0,,,5,4.0
58760,2017-01-01,1,Male,False,6.0,5.0,4.0,4,10.0
89038,2017-06-01,1,Male,True,6.0,,,6,6.0
89038,2017-10-01,2,Male,True,6.0,,,6,6.0
83546,2017-11-01,1,Female,False,,,,4,2.0
33959,2016-08-01,1,Male,False,7.0,6.0,7.0,3,10.0
7243,2016-07-01,1,Female,False,3.0,,2.0,6,
44639,2016-03-01,1,Female,True,7.0,3.0,7.0,6,7.0
32774,2017-05-01,1,Male,True,9.0,,,9,
32774,2018-06-01,2,Male,False,9.0,,,9,
32774,2018-07-01,3,Male,False,9.0,,,9,
83518,2018-06-01,1,Female,True,5.0,,,6,
24010,2018-03-01,1,Female,False,,,,8,1.0
24010,2018-05-01,2,Female,False,,,,8,1.0
47524,2017-09-01,1,Female,False,,,,7,3.0
47524,2018-01-01,2,Female,False,,,,7,3.0
47524,2018-10-01,3,Female,False,,,,7,3.0
3984,2016-12-01,1,Male,True,3.0,,,8,
56423,2016-11-01,1,Female,False,5.0,,,4,5.0
44092,2018-01-01,1,Female,False,,,,5,10.0
50360,2016-05-01,1,Female,False,4.0,,,8,8.0
50360,2016-09-01,2,Female,False,4.0,,,8,8.0
50360,2017-01-01,3,Female,True,4.0,,,8,8.0
50360,2017-05-01,4,Female,False,4.0,,,8,8.0
50360,2018-07-01,5,Female,False,4.0,,,8,8.0
73687,2016-11-01,1,Male,False,6.0,,6.0,9,
73687,2017-04-01,2,Male,False,6.0,,6.0,9,
27071,2016-06-01,1,Female,True,7.0,4.0,7.0,9,8.0
27071,2016-10-01,2,Female,True,7.0,4.0,7.0,9,8.0
27071,2017-02-01,3,Female,True,7.0,4.0,7.0,9,8.0
27071,2018-08-01,4,Female,True,7.0,4.0,7.0,9,8.0
60081,2016-02-01,1,Female,False,7.0,,,9,
80094,2017-12-01,1,Male,False,,,,3,9.0
43879,2016-03-01,1,Female,False,5.0,,,1,9.0
7873,2017-11-01,1,Female,False,,,,6,7.0
7873,2018-03-01,2,Female,False,,,,6,7.0
73726,2017-05-01,1,Male,False,6.0,,,5,7.0
73726,2018-01-01,2,Male,False,6.0,,,5,7.0
6366,2018-09-01,1,Female,False,,,,3,
66271,2018-08-01,1,Male,False,6.0,,6.0,9,
49394,2018-01-01,1,Female,False,,,,7,8.0
51646,2018-03-01,1,Female,False,,,,6,9.0
51646,2018-05-01,2,Female,False,,,,6,9.0
2851,2018-04-01,1,Male,False,,,,3,
37264,2016-05-01,1,Female,True,6.0,3.0,7.0,8,
37264,2016-09-01,2,Female,True,6.0,3.0,7.0,8,
37264,2017-01-01,3,Female,True,6.0,3.0,7.0,8,
97954,2018-01-01,1,Male,False,,,,4,5.0
56274,2016-08-01,1,Female,False,6.0,,,0,10.0
99371,2017-08-01,1,Female,False,5.0,2.0,5.0,9,4.0
99371,2017-12-01,2,Female,True,5.0,2.0,5.0,9,4.0
99371,2018-04-01,3,Female,True,5.0,2.0,5.0,9,4.0
99371,2018-06-01,4,Female,True,5.0,2.0,5.0,9,4.0
30053,2017-01-01,1,Male,False,8.0,,,9,
30053,2017-05-01,2,Male,False,8.0,,,9,
30053,2017-09-01,3,Male,False,8.0,,,9,
30053,2018-01-01,4,Male,False,8.0,,,9,
30053,2018-05-01,5,Male,False,8.0,,,9,
13151,2016-10-01,1,Female,False,6.0,,5.0,6,
13151,2017-02-01,2,Female,False,6.0,,5.0,6,
13151,2017-06-01,3,Female,False,6.0,,5.0,6,
77831,2016-10-01,1,Female,False,3.0,,,5,0.0
77831,2017-02-01,2,Female,False,3.0,,,5,0.0
77831,2017-08-01,3,Female,False,3.0,,,5,0.0
26618,2017-02-01,1,Female,False,4.0,2.0,5.0,0,7.0
14253,2017-01-01,1,Male,False,7.0,,,9,5.0
1010,2017-06-01,1,Male,True,6.0,,,5,5.0
34422,2017-01-01,1,Female,False,7.0,,,3,
34422,2017-05-01,2,Female,False,7.0,,,3,
34422,2017-09-01,3,Female,False,7.0,,,3,
58834,2018-02-01,1,Female,False,,,,6,4.0
58834,2018-05-01,2,Female,False,,,,6,4.0
89901,2018-09-01,1,Female,False,,,,9,
12124,2016-03-01,1,Male,True,6.0,6.0,7.0,6,7.0
12124,2016-07-01,2,Male,False,6.0,6.0,7.0,6,7.0
12124,2017-07-01,3,Male,False,6.0,6.0,7.0,6,7.0
74259,2018-09-01,1,Male,False,,,,1,
61033,2016-10-01,1,Female,False,6.0,4.0,7.0,6,
61033,2018-07-01,2,Female,False,6.0,4.0,7.0,6,
100106,2017-09-01,1,Female,False,,,,7,11.0
58378,2018-05-01,1,Female,False,,,,5,
77207,2018-07-01,1,Male,False,,,,2,
17012,2018-05-01,1,Female,False,,,,7,
17012,2018-05-01,2,Female,False,,,,7,
17012,2018-06-01,3,Female,False,,,,7,
96873,2016-09-01,1,Female,False,6.0,,6.0,0,3.0
95244,2018-05-01,1,Female,False,,,,7,
40880,2016-06-01,1,Male,False,7.0,4.0,7.0,7,5.0
88969,2017-10-01,1,Female,True,1.0,,,4,2.0
71740,2016-11-01,1,Female,False,5.0,,,8,4.0
66730,2017-10-01,1,Female,False,,,,1,
41083,2017-08-01,1,Female,True,7.0,,,9,
41083,2017-11-01,2,Female,True,7.0,,,9,
41083,2018-06-01,3,Female,True,7.0,,,9,
78281,2017-03-01,1,Male,False,7.0,,,6,
80670,2017-08-01,1,Male,False,,,,6,8.0
80670,2017-11-01,2,Male,False,,,,6,8.0
80670,2018-03-01,3,Male,False,,,,6,8.0
87951,2018-01-01,1,Female,False,,,,9,11.0
87951,2018-08-01,2,Female,False,,,,9,11.0
88110,2018-02-01,1,Female,False,3.0,2.0,4.0,9,8.0
88110,2018-08-01,2,Female,False,3.0,2.0,4.0,9,8.0
46804,2018-07-01,1,Male,True,4.0,,,7,
77863,2018-05-01,1,Female,False,,,,5,
17957,2018-06-01,1,Female,True,5.0,3.0,4.0,3,
95803,2017-11-01,1,Female,False,,,,0,8.0
30492,2016-05-01,1,Female,False,5.0,,,7,11.0
73655,2018-03-01,1,Female,False,,,,7,
73655,2018-05-01,2,Female,False,,,,7,
78038,2018-07-01,1,Female,False,,,,4,
10220,2017-10-01,1,Female,False,,,,8,
52740,2018-05-01,1,Female,False,,,,4,
69830,2017-03-01,1,Female,True,7.0,,,9,9.0
54846,2016-08-01,1,Male,False,6.0,4.0,6.0,3,11.0
91873,2018-02-01,1,Female,False,,,,8,9.0
91873,2018-05-01,2,Female,False,,,,8,9.0
3403,2017-12-01,1,Male,False,,,,4,3.0
3403,2018-05-01,2,Male,False,,,,4,3.0
98856,2017-02-01,1,Male,False,6.0,,,5,1.0
98856,2017-06-01,2,Male,True,6.0,,,5,1.0
2012,2018-05-01,1,Female,False,,,,2,
6372,2016-04-01,1,Female,False,3.0,,6.0,5,3.0
6372,2018-09-01,2,Female,False,3.0,,6.0,5,3.0
93565,2017-10-01,1,Male,False,,,,0,7.0
72756,2017-03-01,1,Male,False,7.0,4.0,8.0,9,9.0
72756,2017-07-01,2,Male,False,7.0,4.0,8.0,9,9.0
72756,2017-11-01,3,Male,False,7.0,4.0,8.0,9,9.0
72756,2018-03-01,4,Male,False,7.0,4.0,8.0,9,9.0
72756,2018-08-01,5,Male,False,7.0,4.0,8.0,9,9.0
72756,2018-09-01,6,Male,False,7.0,4.0,8.0,9,9.0
68875,2016-09-01,1,Male,False,6.0,,,3,2.0
97737,2016-06-01,1,Female,False,8.0,,,9,3.0
9731,2016-07-01,1,Female,False,2.0,,4.0,6,10.0
9731,2017-03-01,2,Female,False,2.0,,4.0,6,10.0
26715,2016-05-01,1,Female,False,3.0,,6.0,2,3.0
39957,2017-10-01,1,Male,False,,,,0,2.0
36199,2018-08-01,1,Male,False,,,,6,
40138,2016-06-01,1,Male,False,6.0,,,8,-1.0
40138,2016-10-01,2,Male,False,6.0,,,8,-1.0
95530,2016-08-01,1,Male,True,6.0,,,6,10.0
95530,2017-04-01,2,Male,True,6.0,,,6,10.0
64285,2018-08-01,1,Female,False,,,,3,
37567,2018-05-01,1,Male,False,,,,4,
63895,2016-10-01,1,Female,False,7.0,,,8,12.0
63895,2017-02-01,2,Female,False,7.0,,,8,12.0
63895,2017-06-01,3,Female,False,7.0,,,8,12.0
63895,2017-10-01,4,Female,False,7.0,,,8,12.0
8438,2017-01-01,1,Male,False,4.0,,,6,
8438,2017-09-01,2,Male,False,4.0,,,6,
6713,2018-05-01,1,Female,False,,,,5,
92809,2016-05-01,1,Female,False,3.0,,6.0,1,5.0
44624,2016-08-01,1,Male,False,7.0,6.0,9.0,4,11.0
89292,2017-06-01,1,Female,False,4.0,,,0,6.0
40188,2018-06-01,1,Female,False,3.0,,5.0,1,
79334,2017-06-01,1,Male,True,6.0,,,1,5.0
95520,2017-09-01,1,Male,False,,,,5,
95520,2018-01-01,2,Male,True,,,,5,
95520,2018-07-01,3,Male,False,,,,5,
55556,2017-06-01,1,Male,False,2.0,3.0,6.0,7,10.0
8073,2016-08-01,1,Female,False,6.0,,,7,5.0
8073,2016-12-01,2,Female,False,6.0,,,7,5.0
75821,2017-12-01,1,Male,False,5.0,,,6,
1016,2018-02-01,1,Male,False,,,,7,6.0
68388,2016-10-01,1,Female,True,3.0,,,6,9.0
15158,2017-12-01,1,Female,False,,,,4,
51971,2016-07-01,1,Female,False,6.0,5.0,6.0,8,7.0
51971,2016-11-01,2,Female,False,6.0,5.0,6.0,8,7.0
51971,2017-07-01,3,Female,False,6.0,5.0,6.0,8,7.0
66488,2017-03-01,1,Male,False,7.0,,,7,2.0
62686,2016-07-01,1,Male,False,4.0,,,3,-2.0
23586,2018-02-01,1,Female,False,,,,6,
53261,2017-03-01,1,Female,False,5.0,,,8,4.0
46698,2017-02-01,1,Male,False,7.0,3.0,6.0,5,3.0
46698,2018-07-01,2,Male,False,7.0,3.0,6.0,5,3.0
46698,2018-11-01,3,Male,False,7.0,3.0,6.0,5,3.0
82842,2016-09-01,1,Male,True,2.0,,4.0,8,10.0
82842,2017-01-01,2,Male,True,2.0,,4.0,8,10.0
82842,2017-05-01,3,Male,True,2.0,,4.0,8,10.0
82842,2018-07-01,4,Male,False,2.0,,4.0,8,10.0
56011,2017-09-01,1,Female,False,,,,6,
40903,2017-02-01,1,Female,False,6.0,,,2,
12238,2016-09-01,1,Female,False,4.0,,4.0,7,2.0
57293,2018-09-01,1,Female,False,3.0,,5.0,5,
10378,2016-10-01,1,Female,False,3.0,,5.0,4,
10378,2017-02-01,2,Female,False,3.0,,5.0,4,
